,Genome,Contig,q_start,q_end,Subject,s_start,s_end,strand
1153,GCA_000292725.1_SacArb1.0_genomic.fna,CM001578.1,145331,146235,Tetrapisispora_blattae_TBLA0B05310,1,905,1
1154,GCA_000292725.1_SacArb1.0_genomic.fna,CM001578.1,145331,146239,Kazachstania_exigua_HRR25_2,1,909,1
1155,GCA_000292725.1_SacArb1.0_genomic.fna,CM001578.1,145331,146244,Kazachstania_barnettii_KABA2_04S02882,1,914,1
1156,GCA_000292725.1_SacArb1.0_genomic.fna,CM001578.1,145331,146244,Kazachstania_saulgeensis_KASA_0P01430G,1,914,1
1157,GCA_000292725.1_SacArb1.0_genomic.fna,CM001578.1,145331,146243,Kluyveromyces_lactis_KLLA0_D03168g,1,913,1
1158,GCA_000292725.1_SacArb1.0_genomic.fna,CM001578.1,145331,146460,Lachancea_quebecensis_LAQU0_S08e03994g,1,1109,1
1159,GCA_000292725.1_SacArb1.0_genomic.fna,CM001578.1,145331,146244,Kazachstania_exigua_HRR25_1,1,914,1
1160,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Kazachstania_saulgeensis_KASA_0K01848G,909,1,-1
1161,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Kazachstania_exigua_HRR25_2,909,1,-1
1162,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Kazachstania_barnettii_KABA2_06S03410,909,1,-1
1163,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226279,227208,Naumovozyma_castellii_NCAS_0D03820,930,1,-1
1164,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226301,227208,Kazachstania_exigua_HRR25_1,908,1,-1
1165,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Kazachstania_africana_KAFR_0K00320,909,1,-1
1166,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226297,227208,Naumovozyma_dairenensis_NDAI_0I01070,912,1,-1
1167,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Kazachstania_saulgeensis_KASA_0P01430G,909,1,-1
1168,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226307,227199,Vanderwaltozyma_polyspora_Kpol_1033p51,902,10,-1
1169,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226295,227208,Zygosaccharomyces_rouxii_ZYRO0G08866g,914,1,-1
1170,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226299,227208,Zygotorulaspora_mrakii_HG535_0B00830,910,1,-1
1171,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226303,227208,Tetrapisispora_blattae_TBLA0B05310,906,1,-1
1172,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Kazachstania_barnettii_KABA2_04S02882,909,1,-1
1173,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226301,227208,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,908,1,-1
1174,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Kazachstania_africana_KAFR_0C02290,909,1,-1
1175,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226299,227208,Tetrapisispora_phaffii_TPHA_0E02830,910,1,-1
1176,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Saccharomyces##mikatae_SMKI_06G3130,909,1,-1
1177,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Kluyveromyces_lactis_KLLA0_D03168g,909,1,-1
1178,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Saccharomyces_cerevisiae_YPL204W,909,1,-1
1179,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226301,227208,Vanderwaltozyma_polyspora_Kpol_1002p53,908,1,-1
1180,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Saccharomyces_pastorianus_GRS66_005211,909,1,-1
1181,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Saccharomyces_uvarum_SUVC_16G0780,909,1,-1
1182,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Saccharomyces_bayanus_var.uvarum_Suva_16.102,909,1,-1
1183,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226295,227208,Torulaspora_delbrueckii_TDEL_0E05230,914,1,-1
1184,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226289,227208,Saccharomyces_eubayanus_DI49_5263,920,1,-1
1185,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226300,227208,Saccharomyces_pastorianus_GRS66_010945,909,1,-1
1186,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_3_length_402036_cov_21.609_ID_5,226295,227208,Zygosaccharomyces_parabailii_ZPAR0K01220_B,914,1,-1
1187,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274163,Naumovozyma_castellii_NCAS_0D03820,1,1150,1
1188,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274163,Naumovozyma_dairenensis_NDAI_0I01070,1,1168,1
1189,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274162,Kazachstania_africana_KAFR_0C02290,1,1152,1
1190,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274075,Kazachstania_saulgeensis_KASA_0K01848G,1,1083,1
1191,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274246,Kazachstania_exigua_HRR25_1,1,1266,1
1192,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274075,Kazachstania_exigua_HRR25_2,1,1062,1
1193,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274162,Kazachstania_saulgeensis_KASA_0P01430G,1,1191,1
1194,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274094,Kazachstania_africana_KAFR_0K00320,1,1084,1
1195,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274161,Kazachstania_barnettii_KABA2_04S02882,1,1190,1
1196,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274075,Kazachstania_barnettii_KABA2_06S03410,1,1089,1
1197,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,273919,Zygosaccharomyces_rouxii_ZYRO0G08866g,1,915,1
1198,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273007,273906,Vanderwaltozyma_polyspora_Kpol_1033p51,4,902,1
1199,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,273909,Tetrapisispora_blattae_TBLA0B05310,1,905,1
1200,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274160,Vanderwaltozyma_polyspora_Kpol_1002p53,1,1174,1
1201,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274163,Saccharomyces_cerevisiae_YPL204W,1,1183,1
1202,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274163,Saccharomyces_pastorianus_GRS66_005211,1,1183,1
1203,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,273914,Tetrapisispora_phaffii_TPHA_0E02830,1,910,1
1204,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274158,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1,1178,1
1205,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274153,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1,1197,1
1206,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274153,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1,1197,1
1207,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,273919,Torulaspora_delbrueckii_TDEL_0E05230,1,915,1
1208,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274084,Kluyveromyces_lactis_KLLA0_D03168g,1,1071,1
1209,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,273921,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1,917,1
1210,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274158,Saccharomyces##mikatae_SMKI_06G3130,1,1178,1
1211,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,273926,Zygotorulaspora_mrakii_HG535_0B00830,1,922,1
1212,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,273912,Kazachstania_naganishii_KNAG_0F01980,1,908,1
1213,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274163,Saccharomyces_uvarum_SUVC_16G0780,1,1180,1
1214,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274163,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1,1180,1
1215,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274155,Saccharomyces##kudriavzevii_SKDZ_16G0730,1,1175,1
1216,yHAB136_kazachstania_bromeliacearum_160519.fas,NODE_7_length_294517_cov_21.9556_ID_13,273005,274163,Saccharomyces_eubayanus_DI49_5263,1,1180,1
1217,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400629,Eremothecium_cymbalariae_Ecym_2202,1,1446,1
1218,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400627,Eremothecium_gossypii_AGOS_AFL091W,1,1435,1
1219,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400381,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,1,1156,1
1220,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400381,Kluyveromyces_lactis_KLLA0_D03168g,1,1156,1
1221,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400092,Vanderwaltozyma_polyspora_Kpol_1002p53,1,909,1
1222,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400091,Lachancea_nothofagi_LANO_0E04126G,1,908,1
1223,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400092,Lachancea_fermentati_LAFE_0C04588G,1,909,1
1224,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400092,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1,909,1
1225,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400092,Torulaspora_delbrueckii_TDEL_0E05230,1,909,1
1226,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400088,Tetrapisispora_blattae_TBLA0B05310,1,905,1
1227,GCF_000235365.1_ASM23536v1_genomic.fna,NC_016450.1,399184,400091,Naumovozyma_dairenensis_NDAI_0I01070,1,908,1
1228,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_6_length_572742_cov_75.3705_ID_11,81145,82533,Tetrapisispora_phaffii_TPHA_0J02370,1,1389,1
1229,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,281362,Tetrapisispora_phaffii_TPHA_0E02830,1,1560,1
1230,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279829,280728,Vanderwaltozyma_polyspora_Kpol_1033p51,4,902,1
1231,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Zygosaccharomyces_rouxii_ZYRO0G08866g,1,908,1
1232,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280738,Vanderwaltozyma_polyspora_Kpol_1002p53,1,912,1
1233,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Kazachstania_exigua_HRR25_2,1,908,1
1234,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Kazachstania_saulgeensis_KASA_0K01848G,1,908,1
1235,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Naumovozyma_dairenensis_NDAI_0I01070,1,908,1
1236,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Naumovozyma_castellii_NCAS_0D03820,1,908,1
1237,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Kazachstania_africana_KAFR_0K00320,1,908,1
1238,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Kazachstania_saulgeensis_KASA_0P01430G,1,908,1
1239,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280737,Zygotorulaspora_mrakii_HG535_0B00830,1,911,1
1240,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Saccharomyces_eubayanus_DI49_5263,1,908,1
1241,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280738,Kazachstania_exigua_HRR25_1,1,912,1
1242,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Kazachstania_africana_KAFR_0C02290,1,908,1
1243,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Saccharomyces_pastorianus_GRS66_010945,1,908,1
1244,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280744,Kazachstania_barnettii_KABA2_06S03410,1,916,1
1245,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Saccharomyces_uvarum_SUVC_16G0780,1,908,1
1246,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1,908,1
1247,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280731,Tetrapisispora_blattae_TBLA0B05310,1,905,1
1248,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280735,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1,909,1
1249,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Kazachstania_barnettii_KABA2_04S02882,1,908,1
1250,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Saccharomyces##mikatae_SMKI_06G3130,1,908,1
1251,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Saccharomyces##kudriavzevii_SKDZ_16G0730,1,908,1
1252,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280736,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1,910,1
1253,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Kluyveromyces_lactis_KLLA0_D03168g,1,908,1
1254,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280736,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1,910,1
1255,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280736,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1,910,1
1256,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280736,Torulaspora_delbrueckii_TDEL_0E05230,1,910,1
1257,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Saccharomyces_cerevisiae_YPL204W,1,908,1
1258,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280734,Saccharomyces_pastorianus_GRS66_005211,1,908,1
1259,yHMPu5000034877_tetrapisispora_namnaonensis_160519.fas,NODE_14_length_386087_cov_73.3199_ID_27,279827,280735,Eremothecium_cymbalariae_Ecym_2202,1,909,1
1260,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413241,Lachancea_nothofagi_LANO_0E04126G,1,1148,1
1261,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413380,Lachancea_lanzarotensis_LALA0_S05e05996g,1,1275,1
1262,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413257,Naumovozyma_castellii_NCAS_0D03820,1,1155,1
1263,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413259,Kluyveromyces_lactis_KLLA0_D03168g,1,1157,1
1264,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413356,Lachancea_fermentati_LAFE_0C04588G,1,1272,1
1265,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413241,Lachancea_thermotolerans_KLTH0H04158g,1,1151,1
1266,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413337,Lachancea_meyersii_LAME_0B04214G,1,1247,1
1267,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413266,Lachancea_dasiensis_LADA_0H10132G,1,1173,1
1268,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413268,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,1,1166,1
1269,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413189,Lachancea_mirantina_LAMI_0G10330G,1,1108,1
1270,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413259,Lachancea_quebecensis_LAQU0_S08e03994g,1,1169,1
1271,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413303,Saccharomyces_eubayanus_DI49_5263,1,1236,1
1272,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413303,Saccharomyces_pastorianus_GRS66_010945,1,1236,1
1273,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413249,Saccharomyces_cerevisiae_YPL204W,1,1180,1
1274,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413015,Zygotorulaspora_mrakii_HG535_0B00830,1,913,1
1275,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413249,Saccharomyces_pastorianus_GRS66_005211,1,1180,1
1276,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413241,Saccharomyces_uvarum_SUVC_16G0780,1,1169,1
1277,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413241,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1,1169,1
1278,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413013,Zygosaccharomyces_rouxii_ZYRO0G08866g,1,911,1
1279,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413254,Naumovozyma_dairenensis_NDAI_0I01070,1,1170,1
1280,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413269,Saccharomyces##mikatae_SMKI_06G3130,1,1200,1
1281,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413241,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1,1172,1
1282,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413011,Nakaseomyces_glabratus_CAGL0H03553g,1,909,1
1283,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413241,Saccharomyces##kudriavzevii_SKDZ_16G0730,1,1172,1
1284,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413253,Eremothecium_cymbalariae_Ecym_2202,1,1193,1
1285,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413007,Tetrapisispora_blattae_TBLA0B05310,1,905,1
1286,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413013,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1,911,1
1287,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413013,Torulaspora_delbrueckii_TDEL_0E05230,1,911,1
1288,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413241,Eremothecium_gossypii_AGOS_AFL091W,1,1175,1
1289,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413013,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1,911,1
1290,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413013,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1,911,1
1291,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413015,Torulaspora_globosa_HG536_0E05330,1,913,1
1292,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413010,Vanderwaltozyma_polyspora_Kpol_1002p53,1,908,1
1293,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413011,Kazachstania_barnettii_KABA2_06S03410,1,909,1
1294,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413012,Tetrapisispora_phaffii_TPHA_0E02830,1,910,1
1295,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413187,Kazachstania_exigua_HRR25_2,1,1085,1
1296,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413011,Kazachstania_saulgeensis_KASA_0K01848G,1,909,1
1297,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412103,413241,Kazachstania_africana_KAFR_0C02290,1,1142,1
1298,GCA_000149225.2_ASM14922v2_genomic.fna,CM000687.1,412105,413005,Vanderwaltozyma_polyspora_Kpol_1033p51,4,903,1
1299,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150812,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1,1485,1
1300,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150812,Saccharomyces_pastorianus_GRS66_005211,1,1485,1
1301,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150812,Saccharomyces_cerevisiae_YPL204W,1,1485,1
1302,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150812,Saccharomyces##mikatae_SMKI_06G3130,1,1491,1
1303,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150812,Saccharomyces##kudriavzevii_SKDZ_16G0730,1,1485,1
1304,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150812,Saccharomyces_uvarum_SUVC_16G0780,1,1476,1
1305,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150812,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1,1476,1
1306,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150812,Saccharomyces_eubayanus_DI49_5263,1,1494,1
1307,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150812,Saccharomyces_pastorianus_GRS66_010945,1,1458,1
1308,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150517,Naumovozyma_castellii_NCAS_0D03820,1,1157,1
1309,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150493,Naumovozyma_dairenensis_NDAI_0I01070,1,1151,1
1310,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150582,Torulaspora_delbrueckii_TDEL_0E05230,1,1276,1
1311,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150235,Kazachstania_saulgeensis_KASA_0K01848G,1,908,1
1312,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149330,150230,Vanderwaltozyma_polyspora_Kpol_1033p51,4,903,1
1313,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150235,Kazachstania_barnettii_KABA2_06S03410,1,908,1
1314,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150235,Zygotorulaspora_mrakii_HG535_0B00830,1,908,1
1315,GCF_002079055.1_ASM207905v1_genomic.fna,NC_047502.1,149328,150223,Kazachstania_exigua_HRR25_2,1,896,1
